Date,Close,High,Low,Open,Volume
2020-10-13,293.246826171875,294.414961476374,287.78607982446186,290.9485514786243,10898500
2020-10-14,285.8962097167969,294.36747344376334,285.66826319378004,293.4557742988758,15157800
2020-10-15,284.3956604003906,284.77840186579164,277.8902437666355,279.0203831503888,9709900
2020-10-16,291.85076904296875,294.4054509195393,287.71011274158377,288.69777467734684,12338000
2020-10-19,289.9324035644531,298.0237947791549,288.1469722724672,294.3010064950243,14107300
2020-10-20,294.2250061035156,296.11488988218287,291.613344849325,292.1261882652175,8806100
2020-10-21,292.47760009765625,298.2042603716115,292.2211928552025,296.0674464039805,11139700
2020-10-22,290.8725891113281,296.162397320228,288.90671346722905,295.79200235145925,8008400
2020-10-23,294.3294982910156,294.71884775124596,288.76427030955864,291.81278325985863,6231400
2020-10-26,291.43292236328125,299.5907995610351,287.94755767612213,294.32950972486003,9350100
2020-10-27,301.1863098144531,303.2566381209235,290.23629778324374,292.2686591540606,13175900
2020-10-28,292.4490966796875,297.7293988510866,290.6066859599123,297.7293988510866,13644500
2020-10-29,296.836669921875,299.70473841759144,293.3702889328475,293.8736261287075,11174500
2020-10-30,289.3625793457031,295.1936917255352,285.0889517352728,293.0283882288795,14918500
2020-11-02,295.2031555175781,295.7729782468742,290.0273357672435,295.30763702610324,11857600
2020-11-03,271.20440673828125,279.47624203150264,266.6553595961493,271.80271922244697,58132500
2020-11-04,280.83428955078125,284.1202549919206,270.94796150253325,273.3127216697516,28791200
2020-11-05,273.27471923828125,276.598651531362,265.5347112665854,274.547306981174,50065200
2020-11-06,284.8610534667969,285.7537691688237,275.20835119347595,276.82661214855574,25259600
2020-11-09,275.9148864746094,288.70727925070435,275.88639678397897,288.4888389676104,22559900
2020-11-10,253.1317138671875,265.9146004749494,251.032867046117,265.88611078419416,61064000
2020-11-11,252.28646850585938,258.24107464681873,248.0650673160411,248.74412473895737,41699000
2020-11-12,251.01390075683594,257.5573136778422,249.807798455808,257.40535898928545,27119100
2020-11-13,247.7184600830078,252.0870632279765,244.2330953851139,251.4032816141345,33942800
2020-11-16,245.3157196044922,249.36142968561055,244.10011113171188,247.31959117821134,20864200
2020-11-17,243.8816680908203,247.1866171744017,243.63476709511704,247.1866171744017,19739500
2020-11-18,242.96047973632812,245.31571933838558,239.8454812168081,244.79339866812637,28307100
2020-11-19,246.81626892089844,248.25028878755265,240.8046828180841,242.17224605557772,20752800
2020-11-20,257.12042236328125,258.66842989464055,248.72512180158495,250.6909974634606,34178400
2020-11-23,256.5221252441406,261.8594359617738,253.00922724155112,260.9287243457323,25317100
2020-11-24,265.8766174316406,266.4939134161499,259.07679741241026,262.33899758257775,20660500
2020-11-25,263.7492980957031,265.27829314306206,260.2639046731476,261.830924618189,15229300
2020-11-27,262.5716857910156,264.888943925116,261.7986094787737,264.7749561791444,9583200
2020-11-30,250.11167907714844,255.43948347692145,249.3139386982977,255.43948347692145,30476100
2020-12-01,250.72898864746094,252.3054858405835,248.41173050647518,252.11553524579122,14573100
2020-12-02,248.17430114746094,249.86475706631165,247.02514934499501,248.82008678333852,13919700
2020-12-03,253.48312377929688,255.08811082423583,249.90278366956858,250.51057346550584,15520500
2020-12-04,253.80599975585938,257.652253079689,252.87528818183978,257.38633962745376,15527600
2020-12-07,250.719482421875,252.590382749243,249.38991520551005,252.33397553042707,11388700
2020-12-08,252.70433044433594,254.8981235008446,250.59600645702224,251.85911699403653,9447700
2020-12-09,250.52952575683594,254.43278722080905,249.8647566559564,254.10038817917382,9060700
2020-12-10,251.5457000732422,252.7043290867558,248.060335791102,248.8105739441353,10290300
2020-12-11,251.23233032226562,251.97309128333592,249.294944353931,250.99490656573806,7771300
2020-12-14,243.15042114257812,247.7327113263509,243.15042114257812,247.22462099953395,18369900
2020-12-15,242.2766876220703,242.81800622680072,239.60804703921042,242.49511341056186,16595600
2020-12-16,248.7156219482422,249.94070755450733,244.10959568905866,244.77436475815978,15804800
2020-12-17,251.12783813476562,251.5267227810464,247.11064689363468,251.3842743296572,14306600
2020-12-18,246.92071533203125,251.57421532450243,246.160970877813,250.62452026553308,15981800
2020-12-21,247.3290557861328,247.35754547613357,241.69737153098805,242.33366542633053,10901800
2020-12-22,242.96047973632812,245.34420902981077,242.5616095651794,244.8978512092214,11468400
2020-12-23,243.29286193847656,244.40401785805767,239.82648093089523,242.6470762841792,10729200
2020-12-24,210.83229064941406,218.33487537604555,200.6040714103739,216.75363957230107,141830000
2020-12-28,211.17417907714844,213.6718815441944,204.48833270717623,205.9698545766408,73512100
2020-12-29,224.37493896484375,227.15755289344392,218.04998118000674,220.10131139852896,69715900
2020-12-30,226.3977813720703,231.14625618124262,222.84117837718267,231.10637641233748,44812300
2020-12-31,221.0225067138672,226.9011209074852,219.40517339469656,225.51457436382447,23451800
2021-01-04,216.3880157470703,218.79074298441716,213.71936057266117,215.10592167570363,24897900
2021-01-05,228.30667114257812,228.64856192063718,216.6444177560684,217.5276416373858,35823800
2021-01-06,216.1600799560547,226.31232184467277,214.4981137027762,223.13083779191854,37146100
2021-01-07,215.48577880859375,218.38235131038263,209.01835850417683,217.77454712076096,49361800
2021-01-08,224.3084716796875,226.59724018217443,215.27971742658832,216.41650829104864,34884900
2021-01-11,215.93215942382812,219.21335756876542,214.49812511155594,218.33488674706905,23036900
2021-01-12,214.25120544433594,218.19243403854279,213.81433935261558,216.89609510043854,18969900
2021-01-13,223.46324157714844,228.39216105997073,214.90648015447456,218.372875679528,38805100
2021-01-14,230.7568817138672,233.3400532135127,229.3228475138121,232.9696727517133,31381600
2021-01-15,231.21275329589844,234.5651755187879,229.96864066134987,233.8623959952104,21561600
2021-01-19,238.99073791503906,240.1588731838485,234.5651702846136,237.42374698143976,23681900
2021-01-20,252.13453674316406,255.46797573812793,249.48490834539692,254.0434331224878,44640800
2021-01-21,246.92071533203125,251.2893183997689,244.92634991171698,250.84296056275755,20709900
2021-01-22,245.61012268066406,247.23409305802917,242.64707884042167,243.88167077972528,13518200
2021-01-25,248.2312774658203,251.85911922993975,244.8788553598122,250.3585849377104,19478600
2021-01-26,252.5429229736328,252.61888582613955,247.98436929861242,250.5295451022894,14681200
2021-01-27,247.1581268310547,252.5429103004332,246.87322992045972,251.79264312601083,16050400
2021-01-28,247.6425018310547,248.41175253812244,244.38502563405066,246.13249011042558,10244900
2021-01-29,241.0610809326172,245.87602699413804,239.60804875792425,243.15040701135513,14693000
2021-02-01,251.37477111816406,251.66917424869388,242.3574217572661,245.7810536733151,15289300
2021-02-02,241.6973876953125,251.66918561594426,241.26052160075847,251.26082370449262,30534300
2021-02-03,250.1781463623047,254.78417289898974,248.10781822248046,251.3842775584707,29179700
2021-02-04,253.53057861328125,256.4081534121325,252.19912750428182,256.0187749696116,16763000
2021-02-05,252.3054656982422,253.04622658696812,249.96919529485405,251.29876240508145,11018700
2021-02-08,249.38040161132812,251.6691699936859,248.64914690953546,251.65018652772443,10721100
2021-02-09,253.08419799804688,253.75850227999254,249.33292033428543,249.76977189629727,12432800
2021-02-10,254.31883239746094,256.7975224381781,251.2893030261013,255.1830583261376,13090800
2021-02-11,255.40147399902344,260.4633646704267,253.75852016813204,255.23053585171542,15295800
2021-02-12,254.37582397460938,256.6550862894898,252.31497297166942,255.55343655777918,9355100
2021-02-16,257.08245849609375,260.49186020617213,256.7975325951291,257.3673554146659,16708700
2021-02-17,257.2059020996094,258.6171707631425,254.3378334325339,257.2629104673994,13262400
2021-02-18,251.203857421875,252.78983199134996,249.1335000999488,251.8876390456757,15382300
2021-02-19,250.3301239013672,255.83837278213358,249.62735881304633,252.66636569468858,14718400
2021-02-22,241.2225341796875,246.40786085446462,241.2225341796875,245.0118080209794,14403500
2021-02-23,240.03541564941406,242.077254140359,229.4653054685005,234.86907243613305,15980300
2021-02-24,237.74664306640625,239.32314024591312,235.6193355385856,239.32314024591312,12831700
2021-02-25,228.0977325439453,237.7466369849313,227.9932800080577,237.42374417074598,17967300
2021-02-26,225.7994842529297,232.58030616156452,225.69501722038112,232.32389893810574,17470700
2021-03-01,229.5317840576172,230.57643985010637,227.22401770045764,228.92397984470853,14043300
2021-03-02,222.6274871826172,229.06641774795335,222.48503873739972,226.77764945349395,14644200
2021-03-03,224.3844451904297,227.5554666428485,222.65694972675635,225.55256600102646,13571700
2021-03-04,218.9047088623047,224.47941416447856,216.87236203646302,223.17833658412843,22964800
2021-03-05,222.12416076660156,224.53637966654324,216.8533506706555,223.57719294289,15988400
2021-03-08,215.28636169433594,219.1991004539863,215.13440701657197,217.49915278148836,17138400
2021-03-09,226.16036987304688,226.73019267746852,221.35016231240087,221.63982682686057,15291300
2021-03-10,222.5135498046875,229.18515163525893,221.88674760312028,228.8765036468375,10491200
2021-03-11,228.68655395507812,229.56027159724883,223.1783201759019,225.26764623250105,15162500
2021-03-12,220.20578002929688,223.60568994569326,218.15063861132418,221.93898503673734,17778400
2021-03-15,218.6957550048828,218.85720140971182,214.87797719461238,216.91983006056876,14499700
2021-03-16,215.5142822265625,218.2874044152597,214.1847150055673,216.596948452339,19336600
2021-03-17,221.60182189941406,223.77663150635803,214.4506198998382,215.10591175091568,16949500
2021-03-18,224.536376953125,227.45194749473947,223.71014695848947,226.5592318957931,14822300
2021-03-19,227.72735595703125,229.44631606667633,224.96755123441403,227.60390546197502,15959700
2021-03-22,225.19166564941406,226.53073902905572,223.17831695913537,223.99030209734568,12063200
2021-03-23,225.71400451660156,228.99044930457288,223.6531681456677,225.36262201062527,12295600
2021-03-24,218.0404815673828,225.36263672916638,217.70809699686325,224.91627889940906,15949900
2021-03-25,211.5160675048828,217.70808284372694,211.3071334495921,213.6813709040819,24819800
2021-03-26,215.82766723632812,217.70711723571932,209.33175731291414,210.83227705976032,22030800
2021-03-29,220.1962890625,220.69013453300428,213.77635591072848,214.1467363908077,18029100
2021-03-30,217.71759033203125,218.85722149441764,215.23888567052254,217.7365882905767,14828700
2021-03-31,215.3243408203125,219.8733879331542,215.0774253399778,218.32538046374432,16825400
2021-04-01,213.0735626220703,219.61696034190678,212.25682437369153,219.07562725685793,23497500
2021-04-05,213.96629333496094,215.17241008159766,211.3261423086637,215.13441416529625,14962100
2021-04-06,218.97117614746094,220.32923299853164,214.38414770428085,214.65955286940311,18100400
2021-04-07,214.0802459716797,216.71090518917558,213.49143970663278,214.7355378427523,18034900
2021-04-08,216.75840759277344,217.87904081752657,215.21989172820486,217.00532309368597,12211300
2021-04-09,212.07638549804688,213.74785795165738,210.1865017458789,213.53892389495607,19763000
2021-04-12,231.73507690429688,232.5898111180875,224.74532096867387,225.92294801178286,57500300
2021-04-13,229.72174072265625,233.33058489977756,227.63241445943765,231.40270506009165,20793000
2021-04-14,227.19554138183594,232.76075492087315,226.64471651721902,232.07697332970707,12405200
2021-04-15,227.0625762939453,228.8290095908779,226.14802243451717,227.9268022302888,11288900
2021-04-16,226.6826934814453,229.72171447076394,225.85646349919804,229.72171447076394,14418800
2021-04-19,222.96939086914062,226.4262800883833,221.09849056044547,225.4955830462168,11216000
2021-04-20,218.31588745117188,222.82693862294173,216.93881813209632,221.15546617756297,12093900
2021-04-21,217.8980255126953,217.9455131614562,214.69755796471355,217.79355848189968,14315900
2021-04-22,217.81256103515625,222.22863713037108,216.3595287978303,217.25698306620401,11986200
2021-04-23,220.40521240234375,221.27893004383088,218.91418432996562,219.04714104733984,8967000
2021-04-26,220.99403381347656,221.74430101321457,219.20861698498888,219.8544026590555,7792900
2021-04-27,224.05203247070312,225.0112191602469,220.4052073144553,221.69679303535912,11646300
2021-04-28,224.81179809570312,227.18603555912412,224.44141763105728,225.61904462974445,9187700
2021-04-29,222.39956665039062,226.07489612971685,220.89906131272156,225.82796615701022,9552800
2021-04-30,219.33206176757812,222.08618601774438,218.91419364057387,220.11081863903078,9326400
2021-05-03,219.10414123535156,224.28946785363274,218.81447672306675,219.63596812018082,13620900
2021-05-04,216.43548583984375,219.83539569663733,214.10873597586706,218.6672748980393,13260500
2021-05-05,215.37184143066406,217.76507700476444,215.32435378011198,216.53047054639222,10013800
2021-05-06,215.0299530029297,216.94834107503317,211.66803887827783,215.6852449106559,12247700
2021-05-07,213.9757843017578,217.28071893952634,213.72886881146803,216.4354909448006,10550000
2021-05-10,208.48655700683594,211.65853505436613,207.56535163207468,211.65853505436613,17266700
2021-05-11,210.2434844970703,210.2529762302742,202.28503573112332,202.9593255596865,13887700
2021-05-12,208.83792114257812,213.9567765256475,207.98320145363041,213.43445587751026,20366900
2021-05-13,195.71315002441406,204.6592753082245,194.1081631338,202.42748623112283,51693900
2021-05-14,198.9705810546875,200.3286523501597,195.6561549985782,199.363756149801,31626800
2021-05-17,200.43313598632812,202.4274868248254,198.90412643121562,200.02002097303927,20529800
2021-05-18,202.9688262939453,204.34588121175153,200.78452479094423,201.8101971790803,19519400
2021-05-19,201.84817504882812,202.1995720635041,199.54991481803236,200.4806263799351,17030400
2021-05-20,206.07432556152344,206.6821297886437,201.93365473576813,202.28028414026272,19123400
2021-05-21,200.442626953125,205.02965560092093,199.3124875700338,204.40285341499197,22825500
2021-05-24,199.85382080078125,201.34483443537002,198.20134626177332,199.4644423676685,15884200
